article_id,year,author
2180,2005,Anne Fernald
2181,2005,Rebecca J Woods
2181,2005,Teresa Wilcox
2182,2005,Michael P Kaschak
2182,2005,Renrick A Loney
2182,2005,Kristin L Borreggine
2183,2005,Richard Breheny
2183,2005,Napoleon Katsos
2183,2005,John Williams
2184,2005,Jennifer S Lipton
2184,2005,Elizabeth S Spelke
2185,2005,Lyn Frazier
2185,2005,Maria Nella Carminati
2185,2005,Anne E Cook
2185,2005,Helen Majewski
2185,2005,Keith Rayner
2186,2005,Megha Sundara
2186,2005,Linda Polka
2186,2005,Fred Genesee
2187,2005,W Tecumseh Fitch
2187,2005,Marc D Hauser
2187,2005,Noam Chomsky
2188,2005,Robert L Woolfolk
2188,2005,John M Doris
2188,2005,John M Darley
2189,2005,Amir Amin Yazdi
2189,2005,Tim P German
2189,2005,Margaret Anne Defeyter
2189,2005,Michael Siegal
2190,2005,Chloe R Marshall
2190,2005,Heather K J van der Lely
2191,2005,Douglas L Medin
2191,2005,Norbert O Ross
2191,2005,Scott Atran
2191,2005,Douglas Cox
2191,2005,John Coley
2191,2005,Julia B Proffitt
2191,2005,Sergey Blok
2192,2005,Masahiro Hirai
2192,2005,Kazuo Hiraki
2193,2005,Matthijs L Noordzij
2193,2005,Sander Zuidhoek
2193,2005,Albert Postma
2194,2005,Camillo Padoa-Schioppa
2194,2005,Lucia Jandolo
2194,2005,Elisabetta Visalberghi
2195,2005,Anna Papafragou
2195,2005,Christine Massey
2195,2005,Lila Gleitman
2196,2005,Joeri De Winter
2196,2005,Johan Wagemans
2197,2004,Victor S Ferreira
2197,2004,L Robert Slevc
2197,2004,Erin S Rogers
2198,2005,Suzanne Curtin
2198,2005,Toben H Mintz
2198,2005,Morten H Christiansen
2199,2004,Manos Tsakiris
2199,2004,Patrick Haggard
2199,2004,Nicolas Franck
2199,2004,Nelly Mainy
2199,2004,Angela Sirigu
2200,2004,David H Rakison
2201,2005,Jean-François Delvenne
2202,2005,Seyda Ozçalişkan
2202,2005,Susan Goldin-Meadow
2203,2005,Willy Serniclaes
2203,2005,Paulo Ventura
2203,2005,José Morais
2203,2005,Régine Kolinsky
2204,2005,Atsunobu Suzuki
2204,2005,Takahiro Hoshino
2204,2005,Kazuo Shigemasu
2205,2005,Paul E Dux
2205,2005,Veronika Coltheart
2205,2005,Irina M Harris
2207,2005,Hyun-joo Song
2207,2005,Renée Baillargeon
2207,2005,Cynthia Fisher
2208,2005,Taomei Guo
2208,2005,Danling Peng
2208,2005,Ying Liu
2209,2005,Orlando Espino
2209,2005,Carlos Santamaría
2209,2005,Enrique Meseguer
2209,2005,Manuel Carreiras
2210,2005,LouAnn Gerken
2211,2005,Tania Lombrozo
2211,2005,Susan Carey
2212,2005,Joana Cholin
2212,2005,Willem J M Levelt
2212,2005,Niels O Schiller
2213,2005,Susan J Hespos
2213,2005,Renée Baillargeon
2214,2004,Padraic Monaghan
2214,2004,Nick Chater
2214,2004,Morten H Christiansen
2215,2004,William S Horton
2215,2004,Richard J Gerrig
2216,2004,Susan Goldin-Meadow
2216,2004,Susan A Gelman
2216,2004,Carolyn Mylander
2217,2004,H Clark Barrett
2217,2004,Tanya Behne
2218,2005,Simone Dalla Bella
2218,2005,Isabelle Peretz
2220,2005,Eva Belke
2220,2005,Marc Brysbaert
2220,2005,Antje S Meyer
2220,2005,Mandy Ghyselinck
2221,2005,Jeffrey S Bowers
2221,2005,Colin J Davis
2221,2005,Derek A Hanley
2222,2005,Alissa Melinger
2222,2005,Christian Dobel
2224,2005,Elena Rusconi
2224,2005,Bonnie Kwan
2224,2005,Bruno L Giordano
2224,2005,Carlo Umiltà
2224,2005,Brian Butterworth
2225,2005,Christine Tipper
2225,2005,Alan Kingstone
2226,2005,Jane Ashby
2226,2005,Charles Clifton
2227,2005,Chikako Suda
2227,2005,Josep Call
2228,2005,Hilary Barth
2228,2005,Kristen La Mont
2228,2005,Jennifer Lipton
2228,2005,Stanislas Dehaene
2228,2005,Nancy Kanwisher
2228,2005,Elizabeth Spelke
2229,2005,Stephen R Mitroff
2229,2005,Brian J Scholl
2229,2005,Karen Wynn
2230,2004,Stephen Darling
2230,2004,Tim Valentine
2231,2004,Laura Lakusta
2231,2004,Barbara Landau
2233,2004,Falk Huettig
2233,2004,Gerry T M Altmann
2234,2004,Jyrki Tuomainen
2234,2004,Tobias S Andersen
2234,2004,Kaisa Tiippana
2234,2004,Mikko Sams
2236,2005,J A Stevens
2237,2005,Yuyan Luo
2237,2005,Renée Baillargeon
2238,2005,Daniel Grodner
2238,2005,Edward Gibson
2238,2005,Duane Watson
2239,2004,Julie E Boland
2240,2004,Sandra R Waxman
2240,2004,Irena Braun
2241,2005,Akiko Arita
2241,2005,Kazuo Hiraki
2241,2005,Takayuki Kanda
2241,2005,Hiroshi Ishiguro
2242,2005,Lisa Feigenson
